Phrase,IsHateSpeech
කවුරුන් වුවද අකමැති නම් කළ යුත්ත මෙය මේ දේ අපේ රටේ නොවෙන නිසයි අපි ජාතියක් විදියට ඇන කොටාගනිමින් අපි විනාශ වෙන්නේ අපි සුළැගිල්ලේ තිින්ත ටික ගානවෙලාවට විතර වටිනව යැයි සිතා සිටින දේශපාලකයන් ඉන් අනතුරුව අපි බල්ලේකුටවත් ගනන් ගන්නේ නැත,YES
ඔවුන් සිතන්නේ වැඩවසම් යුග තාම තියෙනවා කියලයි අපේ නිවට ජාතියත් කටයුතු කරන්නේත් ඒවගේමයි අපේ පැරන්නන්ගේ අභිතබව තාක්ෂණ දැණුමින් පෝෂණ ලත් ඉතිහාසය මත යැපෙනවා මිස ලාංකිකයන ලෙස අපේ පරම්පරාවෙන් අප මොනව කළේ රටට නැහ ජාතියට නැහ යුද්ධ දින්නා රට වික්කා පාට කන්නාඩි වලින් බලනතාක් සැබැපාට අපට නොපේනේවි පාට කන්නාඩි ගලවා බලනදාට අපට සැබැපාට පෙනෙවි ඊට සුදානමක ඇතිවු බවක් නම් මෙය,YES
සැබෑ කලා කරුවා දෙවැනි වන්නේ දෙවියන්ට පමණයි ඒ වචනයේ පරිසමාප්ත අර්ථය කලාකරු නැතුව දේශපාලන ගැත්තො නෙවෙයි ඒ කියන්නේ දෙවියෙක් එහෙම කලා නම් මේ පොලොව සියළු නිමැවුම කල ඊලඟ කෙනා වන කලාකරු ජනතාවගේ ශ්රමය ධනය හූරාගෙන කන මනී මරණ දේශපාලුවන්ගේ කිලිටි අත්වලින් සම්මාන ලබා ගැනීම නොකල යුතුයි නමුත් රටට ජනතාවට යම කල දේශපාලකයෙකු ගෙන් කලාව යම කල කලාකරු සම්මානය ලබාගනීම වරදක් නැත එහෙත් දෙපාර්ශවයේ එවැනි අය කොපමණ ඇත්ද අඩුවැඩි වශයෙන්,NO
සම්මානය ගත්ත දෙන්න කරපු දේ සීයට සීයක හරි කියන්න බෑනමුත් පක්ශ විපක්ශ සියලු දේශපාලකයන් තේරුම් ගත යුතුයි දේශපාලකයන්ව මිනිස්සු කොයිතරම් පිලිකුල් කරනව කියල,NO
අලුත පරපුරේ අය ඒ විදිහට සම්මානය ගන්නත් ඩොලර කියක් වලින් ගත්ත දන්නේ නැහැ ඌ වගේ මානසික රෝග තියෙන ඔලුව ඉදිමුන කලාකාරයෝ තවත් ඉන්න මුලු උත්සවය අවර්නවත් කල දේශපාලනයයි කලාව පැටලි ඇති මේ පිස්සන් දෙන්නට යහපතක්ම වේවා,YES
මන් මෙයා කව්ද වත් දන්නේ නෑ කිසිම උත්සව දේශපාලන මී හර එකෙක් වත් ඔනී නෑ මට නම් ඔය මිනිස්සු පේන්න බෑ රට කනවා,YES
සම්මානය ලැබෙනව කියන්නෙම ජනතාවගේ සම්මානය ප්රසාදයක් ලැබෙනව කියන එකඒක අතට දෙන්න කවුරුහරි ඉන්න ඕනඒකට සුදුසු ජනතාවගේ නියෝජිතයන් හැර වෙන කවුද,NO
කිසිම පුතිපත්තියක් නැති තමන්ට යැපෙන්නට ඕනම ජරා බලු කතා කියන දේශපාලකයන් කියාගන්න අපතයෝ එක්ක ලගින පුවීන යයි කියාගන්න කලාකරුවන්ටත් හොඳ පාඩම,YES
යකො ගොන් පොන්නයෝ තොට සානුකම්පිත හේතූන් මත දුන් ලී කෑල්ල ගන්න තෝ පුද්ගලයා තෝරන්න තරම් තෝ මීට කලින් ඔවැනි අපි අදාළ නැති ලී කෑලි කීයක් අරන් තියෙනවාද,YES
දේශපාලනය කියන්නේ ගෞරවනීය වෘත්තියක්අපි එය ගරුකල යුතුයිඔවුන් නොමැතිව රටක් හෝ සමාජයක් ඉදිරිය යන්න විදියක් නැහඇත්තටම මේ සිද්ධිය තුල ඇත්තේ ඒ ගෞරවයනීය වෘත්තීය ප්රතික්ශේප කිරීමක්එය එසේ සිදුවිය යුතුයි කියා මා විස්වාස කරන්නේ නැහැ ඒත් දේශපාලනඥයා ඔවුන්ගේ වපසරිය මොකක් යන්න හදුනා නොගන්න විට මෙය මෙසේ සිදුවිය යුතුයි,NO
කවද හරි දවසක ඒ කලාකරු කියනකෙනාගෙ අතින් කාට හරි සම්මානය දෙන වෙලාවකදී එය ප්රතික්ෂේප කලහොත් එදා ඔහු කල නුසුදුසු ක්රියාව අවබෝධ වෙනු ඇත,NO
හාල්පාරු දේශපාලුවන්ගේ අතින් ඔය වගේ වටිනා සම්මාන ලාබාදීම සංවිධායකයන් ගන්න ගොබ්බ තීරණ ප්රවීණ කලාකරුවෙක්ගේ අතින් සම්මාන ලබා දෙන්න කොන්ද නැති ගොබ්බ සංවිධායකයන් හොද පිලිතුර,YES
පුකේ කලාකරුවෝ මිනිස්සුන් ගරුකරන්න බැරි කාගෙවත් දේශපාලනයක මොකට සම්මානය පටලවාගන්නෙ නූගත්කමයි මහන්තත්ත්වෙයි පෙන්නන්න ගත්ත බොළද උත්සහයක් විතරයි හරිම ලාමකයි,YES
