PhraseNo,Phrase,IsHateSpeech
1075,නැට්ට කිරි එරෙන්නෙවත නැ පොඩි පක් ඇත්ත හෙ පව දෙමව්පිය ෆෝන එකක අරං දුන්න උන හිත උන නිය අයිය කිය,YES
1076,ඉන්දියා පක් අපි ඇම්බියුලන්ස දෙ උන් රට මිනිස්ස ඇම්බියුලන්ස නැති මින කර තියං ය,YES
1077,රාජිත සේනාරත්න ග රාමී ප රදේශවල යන් 4x4 වාහනයක ඕනෙමයිල පයින පලයංක මග නවත්ත චන්ද ගන්නනම ගෙවල ගාන පක් එ බඩගාගෙ,YES
1078,ආ වැඩ කරං පලයංක එ එ රෙද්දවල හොය නැති ඉන්දියන පක්,YES
1079,බං ගොන පක් chamindith tharanga suneth gunaratne and many fuking more including best friends of mine,YES
1080,1 දේයි කිය පක් නැ 2 දේය කැපවිමේන හිටියොත කවදාහරි එ ද achieve කරගන් පුලුවන 3 පන්සල පල්ලි කොවිල ගාන ගියා ඇ වැඩක නැ,YES
1081,චන්ද රග රහණයක වෙ බන්ඩාරනාය නෝන ටෞක වලව පක්,YES
1082,කරන්ට එ ආ හුත්ත දැන කොන වීමෙන තොර පෘතුගීසි පක් පැරදෙ බලන් පුලුවන,YES
1083,තොපිල ආතල ගන් උනා ම පොඩි කාල එකක කමක නද්දකින පක්,YES
1084,යියෙන හිත පක් සෙට එකක ටුවිටරේටත බැහැ අක්ක නංග මොලෙන හිත පරිස්සම වෙන්,YES
1085,අපි දන් දෙයක පුළුවන තරම හොඳ කිය දෙ උන එහෙ කැරි කුහ පක්,YES
1086,ඕකුන් කොඩියකුත දී ඊටත පස්ස ආන්ඩුවකුත දී අප එවුන පස්ස බල කැරි පක් දැන එ එ වරෙන සංහිඳියාව පොශ ටෝකු උස්සගෙ,YES
1087,උතුර පලාත අධ යාප ඇ මැටි තුම ජාති කොඩි ඔසවන් කිය ඒ ප රින්සිපල ලව් කරව මේ කිය එ සංහිදියාව බාදාවක වෙයි ද,YES
1088,වෙල බැහැ එල්ල අතක්වත ගහ නැ ක රීඩාව ස්වභාව අදුරන්නැ ගොන පක්,YES
1089,ෆේස්බුක පක් ඔක්කො මේ රින්ග මේකත එපාවෙ තියෙ,YES
1090,අවුරුද 5ක පාවිච්චි කර අකවුන්ට එකන පක් disable කර,YES
1091,excuzemi squad එ දා තියෙ උන and ඉන් උන් prformnce බල තිරි හිටිය අවුලක bt අබේසිංහ කඩ ය පක් එකත අප්පිරි,YES
1092,පකිස්ලන්තයෙන වහාබි පක් ගෙනත ලංකා පදිංචි කිරීම තරම දගල කො නැ ඇමැ පක srilanka,YES
1093,rameshlklive වරෙව්ක ලංකාව ඔවුන ඉන්දියන පක්,YES
1094,psychoyassa පක් නෙවෙ බන ඉන්දියා ගහ,YES
1095,පොලිස  හෙ හත ගහන් සක්ක හැත්ත උන හිතන ඉ උන පක් කිය http f,YES
1096,ම profile 1 ඉන්න සුද්දොන් කිය ඇරගත්ත ටිකක ප ඇමරිකාව පක් නෙදකිං,YES
1097,pleesewait ඒ හො වැඩක උපාධි අරන මාර පක් ඉ,YES
1098,ගාල්ල ඉ ලොන්තපෝල ගොන පක්,YES
1099,කුසල ගහ බලන් පක් 200ක ගහන්,YES
1100,පක් හොද පුකවල අතුල් ගන්නවන,YES
1101,ඇත්ත ජීවිත කොන් ප නැ වුන ට්විටරෙ ආව පක් වෙ න d d ලොල සහගත d,YES
1102,isis අන්තවාද ඉස්ලාම පක්,YES
1103,සාද සාද සාද මා බුද පියානන වහන්ස දෙස ක එ නිර්මල බුද දහ සැමද ලො පවත  සාද සාද සාද,NO
1104,ගාථ දර්ම පන්ස බුද රු පිරිත බුදුන් අග අස ක කාන්තාවන් ව සම පා විහාර කලා විනාශ කර උන් සාප වෙ මෙවා උදව කර අය ල පිලි හෙදි මුල පවුල වෙනසෙ මර මොහොත විදව කු වෙ පනුවොගස පන්ස මාලිග කලාවක නෙත මානසි ලෙඩ්ඩුන මෙ අගය සින්ගප්පුරු ජර්මන අමෙරි ව ම විකාර මාලිග නෙ අල්පෙක්ශ ජිවිත පිස්ස මාලිග ලෙජ්ජය දුප්පත පන්සල ඉස්කො වල උදව කරන් පුලුවන ම සල්ලි වලින නුගතහ ලක්ෂණ,YES
1105,වැදගත වි යුත්ත පිරිත විරිත අප සිත ත රිවිධ රත්න කෙරෙ ඇ ශ රද්ධාව ඕන දහම පදය භාවිතය අප සම්ම සම්බුද රජාණන වහන්සේ ශ රි මුවින දේශ වදා ශ රි සද්ධර්ම මෙනෙ කරමින එ ශ රවණ කිරීම නිවැරදි වි යුත්ත අප සිතුව පිවිතුර වි යුත්ත අප හදවත් මනසෙ ම ගත යුත්ත බුද රු බුද ගුණයෙන හ පුර ශ රවණ කරන්නෙ ශ රි සද්ධර්ම විකෘතිය නොපෙනෙ රැස කර ගත යුත්ත පි පමණ සිතුව වලින වු පවක කර ගැනීම අප නිවන ප රමා කර සියල්ල ධර්ම දකී සත්ව නිදුක වෙ නිරෝග වෙ සුවපත වෙ නිවන දකි,NO
1106,කිරිබත්ගොඩ හි බුද දහ ආතල එ අරන බුද දහ වෙනස කර මිනිස්ස ගොනා අන්ද සල්ලි හම්බකර,YES
1107,පිරිත අහ හිත නිය සැහැල්ලුවක දැනෙ,NO
1108,කෙනෙක තමන් ආග අදහ මුස්ලිම බෞද්ධ කතෝලි හැමෝ තමන් වාසිය ආග හරවගෙ,YES
1109,කතෝලි කෙල්ලෙක බැද බලන්ඩ වෙ,NO
1110,කෙල් බෞද්ධ කො කතෝලි ප රුවෙනුත බැද පල්ලියෙනුත බදි පන්සලුත ය පල්ලිත ය ගෙදර බුද පහනත තිය ජේසු තෙල පහනත තිය ගාථ කිය ඔරසම කිය ගෙදර තේරු දවස එයාලා කැමැත්ත ඉඩ දෙ,NO
1111,තාත්ත පුළුවන ළම ළමයින පන්සල එක්කං ගිහින බෞද්ධ ආග කිය දෙන් අම්ම පුළුවන ළම ළමයින පල්ලි එක්කං ගිහින කතෝලි ආග කිය දෙන් එයාල තේරෙ වයසෙදි එයාල කැම ආගමක තෝරගන් කියන්,NO
1112,සිංහ උන කතෝලි උන අ මෙහෙ ඇර ගන්න දැක තී හේතු ඇඳුමෙන කෑමෙන බීමෙන පිළිපදි නීතියෙන වෙනසක බෞද්ධ කතෝලි සමාජ අ අතර දකින් ලැබෙ නැ ඒ මුස්ලිම සමාජ ගත්තොත මොක අඳින රෙද්ද ඉදන සමාජ බෙද එ කර,YES
