PhraseNo,Phrase,IsHateSpeech
1350,මං ට්විටර එ ආ පොඩි කෙල්ලෙක උනානම වේස බඩු එ එක්කක කේක කන් ය තේබොන් ය නෙමෙ රූමුත ය හො වෙලාව ම වල අදාස තියෙ එකෙක කොල්ලෙක වුන,YES
1351,වේස බඩු නීති සාම ඇමතික අතින අත මාර කරකර ඉඳ මදි නීති සාම රකින්නත වෙ අම්පාර නුවර ගිනිගත්ත සුමානෙ හමාර සැරයක කොළඹ වෙඩි තිය මැ ඇමති නිකං අපි රට නෙවෙ සන්තෝසෙන කාල ගෙව ඊ,YES
1352,සන්නස්ගල අම්ම කිය තම අක් කියන්ඩ තියෙ සින්හ එවුන පකය මුස්ලිම එවුන මිතුර වේස හැත්ත වර්ගි ගැටුම වල මු,YES
1353,වැරදි දේ වැරද කිව්වා කොටින්නටනම කඩ ය ප තියනකම වේස බල්ල,YES
1354,වේස බල්ල බැල්ලියෙක දැක් ගමන පාර පනි ඇහිල්ලක බැලිල්ලක නැතු පොඩ්ඩෙන එ බැල්ලි පුතෙක පරලො ය වාහන වැදි,YES
1355,අම්මප ඉන්දියන වේස බල්ල එ එ කටක අරි එන් nsbm වහන් ගොං යක්,YES
1356,උ අම්ම වේස හා හෑ යක සිංහ උන ඉන් තැන වලින හරව දෙ වතුර උතුර ගිහින සිංහ උන් පාවිච්චිය ගන් බැරි,YES
1357,බල්ලන නිදාගත්ත නැගිටින් වෙ මැක්ක වේස ගෑණ වා කරන් ගියා වෙන්නෙත ඕක,YES
1358,ම ජීවත උ ඇ ගහ මරපියව පොල්ලකින,YES
1359,කිය ඇවිස්සි ගහපියව මරපියව කිය හරියන්නෑ පොඩි දේකින තම ආ ඇවිලෙ තාමත මිනිස්ස ප රභාකරන් ආදර කිය හොයන්න බයි කියෙව්වත එහ දේවල අපි දන්නෙත මෙහ දේවල එයා දන්නෙත,YES
1360,මචං තම්බි මරපියව දෙම මරපිය සිංහල මරපියව කිය link ම inbox එ එවන් plzzzz,YES
1361,වරෙව වලහෙක අප ජාති වඳ කරන් ආ වලහ මරපියව ගහපියව කොටාපියව ගිණි තියපියව,YES
1362,බුද්ධ ධර්ම විනාශ ව සරණාගතයින 31කින ගහපියව මරපියව කෑ ගහ සිවුර කාරයින්ගෙන,YES
1363, මොළෙන ගහන් බැරිනම විනාශ කරපියව කොටපියව මරපියව පශ්චාත නා විප්ලවකරැවන අඳෝනා,YES
1364,මා මරපියව රෙද් ඇ වෙ තියෙ ජීවිත,YES
1365,පන්සල ගිහින පානාතිපාත වේරමණ කිය බුද දහ බේරගන් ගහපියව මරපියව කිය එවුන ඉන් රට බුද දහ රැකෙයි,YES
1366,වැරැද්ද දඩුව තීරණ කරන්නෙ නැතු වැරැද් වෙන්නෙ කොහෙන් ඒ නවත්තන්නෙ කොහොම කිය බලන්නෙ නැතු මරපියව,YES
1367,උද ඉඳං fb ඉඳ ඉඳ ටුවි ආ දැන ඉතිං බොලා මා මරපියව,YES
1368,ම අයහපත දෙයක කරනව එහෙ කරන ගහ මරපියව,YES
1369,කොටපියව මරපියව කැ නොගහ,YES
1370,ඉංදියා ධීවර හැත්තත එ ලංකා හාල්මැස්ස කොටන්ඩ මරපියව උං,YES
1371,එ කිරි මරපියව ඕකුන්,YES
1372,මා මරණ් බලා ඉන් එවුන ඉන් මරපියව මා ලො උදවුවක,YES
1373,ගහපියව මරපියව බ පැළ කප දැමීමෙන නිව අහි ව බෞද්ධයන,YES
1374,ලිස්ට එ බාගයක් ඉ දකුන උන උන ආතල විහිල දන් අතර විහිලුවක නොද්න් අබ්බගාත ඩයලුත ඉන්න් නෙද්දකිම කාලකන් සුනාමියක වරෙන කිය පොස්ට එකක දැම්ම දකුන උන බ වෙ,YES
1375,ලස්ස සින්දුව කාලකන් video එකක ගහ ඒ කන් නං,YES
1376,දක කිය එහෙම පිටිම් ලැට වලක අප්පිරි ඔකුන ඔක්කො හැදිගෑවි පලක සුනාමියක ඇවිත කාලකන් නෙද්දකිම ලන්කා ක දකුන උන කලකිරුණ බවක දැනෙමින,YES
1377,කාලකන් රට කෙ වෙ තියෙ පාලනයක නැ උනා මෙහෙ රනිල ඇතුල සමන කැ මේ ප රධා හේතු unp කියන්නෙනං දැං රට සාපයක,YES
1378,මහාරාජ මාධ ජාල වහ දාන් මිනිසුන් ඔළ  ඉන්දියන මඟු පුරව ර කාලකන් කර තියෙ සිරස මහරාජ මාධ ජාල,YES
1379,අපි කාලකන් ඡනතාවක ව,YES
1380,පැ ගානක කාලකන් වෙන් ය,YES
1381,ටොයියන් මොළ දමන් ඇළ මුං පැහැද මේ කියලත රටක නොසිත අන්ධ කොර බිහිරි වහල්ල රනිල පස්ස දුවනව අන්තිම රි කා රිලව විරුවගෙ හිටපියව කාලකන් සක්ක බල්ල,YES
1382,ව ඉන් උන ටික උන් දු දරුව නැත්තන ලේකම් බහුතරයක ඇවි ඉ වෙනස උන එ මලා ඡන්දයක තිබ්බ කිය වෙනස් උන්ටිකක ඇවි ර හද පැරදුනත ලිස්ට එකෙන හරින කාලකන් එ,YES
1383,තමන උත්සහයකින ආයාසයෙන ලබ නොගත උපතින ලැබු ජාති ආග කිය ලේබල දෙයක නිතර ආඩම්බර වෙ තමා අමුතුවෙන ආඩම්බර වෙන් දිනාගත දෙයක නැ පුස්සන නිකමුන කාලකන් පුළුවන ආඩම්බර කිය දා ම,YES
1384,ම කාලය වෛර කර ම හැමදේ කාල මගෙන උදුරන ගි ම ඇස ඉස්සරහ ම අයි දේ හොර අරන ගි මගෙන ඈත ක කාල ම හිත ඇරුන හැමදේ වෙනස ක ම හැමදේ ම නැතික මං දෙයක ක මා කාලකන් ක එ විතර,YES
1385,please දැන්වත හැදිය පහුගි පරම්පරා ජරාග වලින දැන්වත මිදිය කොච්චිය නගින් ගියත පොරක බැංකුව ගියත බෙහෙත ගන් ගියත පොලිම පැන ඉවසී නැ කාලකන් හැසිරෙ,YES
1386,ol ලිය පස වෙ අවුරුද දෙකක al කර විබා චොර කරගෙ කාලකන් වෙනව හොද එ පාරින් ol ෆේල වෙ අවුරුද දෙ කොස එකක කර ගොඩය එ ol ලිය ඔක්කො උන ෆේල වෙයන උන ජීවිත හදාගන් වැරදු,YES
1387,වෙල මිනිස්ස සමච්චලේ ලක්කර එ කරුම තම මුන් පාර වලල්ලක වෙ ඇවිත කෙ උන මුන් කෙ උ එ ම තියෙ පුදු සතුටක කාලකන් පර බල්ල,YES
1388,ම ශ රි ලාංකිකයෙ වී ආඩම්බර වෙ ලං මෑණියන් දරුවෙ වී උද්දාමයෙන සිටි කාලකන් පිරිස කිහිපයක රට දේශපාලනය ජිව රටාව වි ක පමණින එය උතුම මාතෘභූමි පලි,YES
1389,මනුස්සයෙක සියදිවි නසාගත්ත ඒ බැන පෝස ට දා අහින්ස පොඩි ලම ටික පදක්කම ටිකක දැක්ක ඒ බලන ඉන් බැරු ලමයින් සියදිවි නසාගන් හිතෙ තරම කැත විදිය පෝස්ට හද දා ලයික්ස හිගාක කාලකන් පේජ ඇඩ්මින් අල්ල කොහෙටහරි ගිහින දානකම ලංකා හදන් වෙ,YES
1390,කාලකන් රාජපක්ෂ මෛත ර නඩ පන් දැමීම පෙරමුන ජනතාව මා ප රනාම confused lka constitutionalcrisissrilanka,YES
1391,තියටර එ ඇතුල ඔපරේශන එකක කර පොඩි ළමයෙක් සිහි එ පොඩි එ සිහි ආ ගමන ඇහු ආච්චි කිය එ ආ ආච්චි හිට නර්ස වේසි ඇහු අම් විකුනල කිය කරාපිටි ඉස්පිරිතාල කාලකන් වසංගත ගෑනියෙක,YES
1392,news ව දේශපාලුව කතාකරද්දිත ය ආවෙස වෙ මුන කාලකන් හැතිකරයක නොදකින ත,YES
1393,උනුත කාලකන් වෙ අපිවත කාලකන් කර කවද් යක ඩිග රි ග උන් එවුන්වත සෙනට එ මහ ලො ෆැකල්ටි,YES
1394,ලංකා ඉංජිනේරුවන ගණකාධිකාරීවරුන කළමණාකරුවන වෛද යවරුන ලො ජයගත්ත උන සියලන් ආදරය පාත රවන්නන දෙමවුපියන් සිත සතුට කරන්නන ව අතර ස්වෝත්සහයෙන නැගීසිටින්නන රණවිරුවන නිර්මාණකරුවන දෙමාපියන් ලජ්ජ ඇතිකරව සුල නීච අධ පාහර කාලකන්  වදි තැන වැදියන,YES
